Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
387990,Tom Vandenberghe,1992,Goalkeeper,"1,90 m",right,€400k,Belgian Pro League
585339,Pape Habib Guèye,1999,Centre-Forward,"1,88 m",right,€1.00m,Belgian Pro League
605225,Christalino Atemona,2002,Centre-Back,"1,87 m",right,€75k,Belgian Pro League
623095,Lynnt Audoor,2003,Defensive Midfield,"1,84 m",right,€550k,Belgian Pro League
570385,Haruya Fujii,2000,Centre-Back,"1,87 m",right,€2.50m,Belgian Pro League
339501,Aleksandar Radovanovic,1993,Centre-Back,"1,90 m",left,€600k,Belgian Pro League
202831,David Henen,1996,Left Winger,"1,86 m",right,€350k,Belgian Pro League
547039,Isaak Davies,2001,Centre-Forward,"1,75 m",right,€1.50m,Belgian Pro League
502289,Dylan Mbayo,2001,Right Winger,"1,75 m",left,€1.50m,Belgian Pro League
282897,Kristiyan Malinov,1994,Defensive Midfield,"1,70 m",right,€350k,Belgian Pro League
216375,Felipe Avenatti,1993,Centre-Forward,"1,96 m",left,€400k,Belgian Pro League
545400,Billal Messaoudi,1997,Centre-Forward,"1,84 m",right,€500k,Belgian Pro League
486053,Nayel Mehssatou,2002,Right-Back,"1,73 m",right,€1.50m,Belgian Pro League
627163,Mounaïm El Idrissy,1999,Centre-Forward,"1,81 m",right,€500k,Belgian Pro League
1159792,Lars Montegnies,2005,Central Midfield,,right,€150k,Belgian Pro League
382211,Martin Regali,1993,Left Winger,"1,80 m",right,€225k,Belgian Pro League
989448,Ebbe De Vlaeminck,2005,Goalkeeper,"1,84 m",right,€100k,Belgian Pro League
684998,Kings Kangwa,1999,Central Midfield,"1,70 m",right,€1.80m,Belgian Pro League
236510,Sheyi Ojo,1997,Right Winger,"1,79 m",left,€800k,Belgian Pro League
502298,Thomas Van den Keybus,2001,Central Midfield,"1,80 m",right,€600k,Belgian Pro League
59631,Nacer Chadli,1989,Left Winger,"1,87 m",right,-,Belgian Pro League
1142136,Ilias El Hari,2005,Left Winger,"1,86 m",left,€100k,Belgian Pro League
464599,Nicolas Madsen,2000,Central Midfield,"1,92 m",right,€3.50m,Belgian Pro League
687630,Kyan Vaesen,2001,Centre-Forward,"1,90 m",right,€1.00m,Belgian Pro League
283580,Nick Gillekens,1995,Goalkeeper,"1,86 m",right,€300k,Belgian Pro League
707621,Tuur Rommens,2003,Left-Back,"1,85 m",left,€4.00m,Belgian Pro League
480975,Allahyar Sayyadmanesh,2001,Left Winger,"1,80 m",right,€4.00m,Belgian Pro League
124182,Sergiy Sydorchuk,1991,Defensive Midfield,"1,89 m",right,€1.00m,Belgian Pro League
387143,Doğucan Haspolat,2000,Defensive Midfield,"1,77 m",right,€4.00m,Belgian Pro League
124628,Koen Van Langendonck,1989,Goalkeeper,"1,85 m",right,€150k,Belgian Pro League
558727,Muhammed Gümüşkaya,2001,Attacking Midfield,"1,77 m",left,€400k,Belgian Pro League
475208,Bryan Reynolds,2001,Right-Back,"1,85 m",right,€3.50m,Belgian Pro League
719672,Adedire Mebude,2004,Right Winger,"1,89 m",right,€1.50m,Belgian Pro League
441306,Mathias Fixelles,1996,Defensive Midfield,"1,83 m",right,€400k,Belgian Pro League
743629,Josimar Alcócer,2004,Left Winger,"1,85 m",right,€2.20m,Belgian Pro League
313097,Léo Seydoux,1998,Right-Back,"1,74 m",right,€400k,Belgian Pro League
40478,Roman Neustädter,1988,Centre-Back,"1,88 m",right,€200k,Belgian Pro League
840149,Matija Frigan,2003,Centre-Forward,"1,85 m",left,€5.00m,Belgian Pro League
1070508,Irsan Muric,2005,Centre-Forward,"1,90 m",,€50k,Belgian Pro League
655893,Ravil Tagir,2003,Centre-Back,"1,85 m",left,€2.20m,Belgian Pro League
890272,Karol Borys,2006,Attacking Midfield,"1,74 m",left,€1.20m,Belgian Pro League
627205,Griffin Yow,2002,Right Winger,"1,70 m",right,€3.50m,Belgian Pro League
675754,Yusuke Matsuo,1997,Left Winger,"1,70 m",right,€750k,Belgian Pro League
858772,Fernand Goure,2002,Centre-Forward,"1,89 m",right,€400k,Belgian Pro League
655012,Lucas Stassin,2004,Centre-Forward,"1,83 m",right,€5.00m,Belgian Pro League
138331,Pietro Perdichizzi,1992,Centre-Back,"1,82 m",left,€250k,Belgian Pro League
775981,Arthur Piedfort,2005,Defensive Midfield,"1,86 m",right,€3.20m,Belgian Pro League
655902,Emin Bayram,2003,Centre-Back,"1,92 m",right,€5.00m,Belgian Pro League
855731,Jordan Bos,2002,Left-Back,"1,80 m",left,€2.00m,Belgian Pro League
344311,Jan Bernat,2001,Attacking Midfield,"1,80 m",right,€350k,Belgian Pro League
1061520,Candan Baskale,2005,Attacking Midfield,,right,,Belgian Pro League
410285,Erdon Daci,1998,Centre-Forward,"1,87 m",left,€400k,Belgian Pro League
89654,Edisson Jordanov,1993,Right-Back,"1,72 m",right,€300k,Belgian Pro League
